web-scraper-order,web-scraper-start-url,vinregex,makemodel
"1541791353-1665","https://www.cars.com/vehicledetail/detail/754189007/overview/","3FA6P0G70KR136260","New 2019 Ford Fusion S"
"1541788311-467","https://www.cars.com/vehicledetail/detail/754190430/overview/","JF1ZCAC1XK8600303","New 2019 Subaru BRZ Limited"
"1541788645-625","https://www.cars.com/vehicledetail/detail/754190272/overview/","3GNAXUEV4KL192564","New 2019 Chevrolet Equinox LT"
"1541789131-849","https://www.cars.com/vehicledetail/detail/754190047/overview/","null","Used 2010 Honda CR-V EX"
"1541788467-542","https://www.cars.com/vehicledetail/detail/754190355/overview/","null","New 2017 Buick LaCrosse Premium (1SP) FWD"
"1541791170-1609","https://www.cars.com/vehicledetail/detail/754189096/overview/","4T1B11HK9KU699959","New 2019 Toyota Camry L"
"1541790054-1240","https://www.cars.com/vehicledetail/detail/754189614/overview/","5TDJZRFH7KS926763","New 2019 Toyota Highlander XLE"
"1541789685-1092","https://www.cars.com/vehicledetail/detail/754189790/overview/","5UXCR6C54KLK83449","New 2019 BMW X5 xDrive40i"
"1541787782-223","https://www.cars.com/vehicledetail/detail/754190677/overview/","1FAHP2F80DG116776","Used 2013 Ford Taurus Limited"
"1541792168-1915","https://www.cars.com/vehicledetail/detail/754188609/overview/","JTMRFREV3JJ748154","New 2018 Toyota RAV4 XLE"
"1541792106-1889","https://www.cars.com/vehicledetail/detail/754188640/overview/","3GTU2PEJ2JG543983","New 2018 GMC Sierra 1500 Denali"
"1541788784-686","https://www.cars.com/vehicledetail/detail/754190211/overview/","1G1RD6E44FU125958","Used 2015 Chevrolet Volt Base"
"1541790320-1317","https://www.cars.com/vehicledetail/detail/754189496/overview/","5GAERBKW2KJ169511","New 2019 Buick Enclave Essence"
"1541791935-1833","https://www.cars.com/vehicledetail/detail/754188724/overview/","1C4BJWCGXEL171460","Used 2014 Jeep Wrangler Rubicon"
"1541788455-536","https://www.cars.com/vehicledetail/detail/754190361/overview/","5UXTS3C52K0Z06197","New 2019 BMW X3 M40i"
"1541791715-1764","https://www.cars.com/vehicledetail/detail/754188830/overview/","2T3ZFREV7JW513130","New 2018 Toyota RAV4 LE"
"1541788187-409","https://www.cars.com/vehicledetail/detail/754190488/overview/","JF2SKAUC8KH422567","New 2019 Subaru Forester 2.5i Touring"
"1541787962-307","https://www.cars.com/vehicledetail/detail/754190593/overview/","null","New 2018 Chevrolet Colorado WT Crew Cab, Short Box"
"1541789108-839","https://www.cars.com/vehicledetail/detail/754190057/overview/","2GNAXUEV0K6170632","New 2019 Chevrolet Equinox LT"
"1541790773-1471","https://www.cars.com/vehicledetail/detail/754189284/overview/","5FNRL5H69FB130468","Used 2015 Honda Odyssey EX-L"
"1541789112-841","https://www.cars.com/vehicledetail/detail/754190055/overview/","1HGCV1F37KA004194","New 2019 Honda Accord Sport"
"1541788834-710","https://www.cars.com/vehicledetail/detail/754190187/overview/","null","Used 2002 Chevrolet Prizm LSi"
"1541792083-1883","https://www.cars.com/vehicledetail/detail/754188651/overview/","3C6UR5FJ8JG368225","New 2018 RAM 2500 Laramie"
"1541789326-941","https://www.cars.com/vehicledetail/detail/754189955/overview/","4S4BSABC2K3241474","New 2019 Subaru Outback 2.5i"
"1541789946-1200","https://www.cars.com/vehicledetail/detail/754189667/overview/","1FAHP3K29CL444940","Used 2012 Ford Focus SE"
"1541789964-1208","https://www.cars.com/vehicledetail/detail/754189658/overview/","null","Used 2009 Mazda Mazda6 i"
"1541789210-886","https://www.cars.com/vehicledetail/detail/754190010/overview/","2T3NFREV2HW345387","Used 2017 Toyota RAV4 SE"
"1541789940-1197","https://www.cars.com/vehicledetail/detail/754189670/overview/","2HKRW6H32JH232403","New 2018 Honda CR-V LX"
"1541790246-1285","https://www.cars.com/vehicledetail/detail/754189532/overview/","JTJBJRBZ1K2108928","New 2019 Lexus NX 300h Base"
"1541789065-819","https://www.cars.com/vehicledetail/detail/754190077/overview/","4S3BNAF65K3013131","New 2019 Subaru Legacy 2.5i Premium"
"1541789415-980","https://www.cars.com/vehicledetail/detail/754189916/overview/","null","Used 2010 Toyota Tacoma Access Cab"
"1541788142-389","https://www.cars.com/vehicledetail/detail/754190508/overview/","null","Used 2000 GMC Jimmy SLE Convenience"
"1541790737-1457","https://www.cars.com/vehicledetail/detail/754189301/overview/","1GKKRNED1FJ367777","Used 2015 GMC Acadia SLE-1"
"1541791490-1703","https://www.cars.com/vehicledetail/detail/754188941/overview/","1C6RR6NT3JS202248","Used 2018 RAM 1500 Laramie"
"1541789979-1213","https://www.cars.com/vehicledetail/detail/754189651/overview/","WD4PG2EE0K3511144","New 2019 Mercedes-Benz Metris Base"
"1541787920-287","https://www.cars.com/vehicledetail/detail/754190613/overview/","null","New 2018 Chevrolet Colorado Base/WT Extended Cab"
"1541790561-1401","https://www.cars.com/vehicledetail/detail/754189379/overview/","3N1CN7AP4HL865171","Used 2017 Nissan Versa 1.6 SV"
"1541791039-1564","https://www.cars.com/vehicledetail/detail/754189159/overview/","JM3KFBCM3J0470257","New 2018 Mazda CX-5 Touring"
"1541791888-1816","https://www.cars.com/vehicledetail/detail/754188747/overview/","ZAXXJABB0JPJ33431","New 2018 Jeep Renegade"
"1541789893-1178","https://www.cars.com/vehicledetail/detail/754189693/overview/","JM3KFBDM0J0327328","Certified 2018 Mazda CX-5 Grand Touring"
"1541789081-827","https://www.cars.com/vehicledetail/detail/754190069/overview/","1FTMF1EP2JKG05669","New 2018 Ford F-150 XL"
"1541787856-256","https://www.cars.com/vehicledetail/detail/754190644/overview/","1FM5K7D86FGA31807","Used 2015 Ford Explorer XLT"
"1541790624-1421","https://www.cars.com/vehicledetail/detail/754189351/overview/","null","null"
"1541789856-1163","https://www.cars.com/vehicledetail/detail/754189711/overview/","55SWF8DB5KU291570","New 2019 Mercedes-Benz C 300"
"1541789345-950","https://www.cars.com/vehicledetail/detail/754189946/overview/","1GKS1CKJ0JR232533","New 2018 GMC Yukon Denali"
"1541788695-648","https://www.cars.com/vehicledetail/detail/754190249/overview/","YV440MUM2J2006231","Used 2018 Volvo S60 Cross Country T5 AWD"
"1541791846-1798","https://www.cars.com/vehicledetail/detail/754188766/overview/","3KPC24A34KE057450","New 2019 Hyundai Accent SE"
"1541789491-1010","https://www.cars.com/vehicledetail/detail/754189880/overview/","2C3CDYBT0EH153864","Used 2014 Dodge Challenger R/T"
"1541791194-1619","https://www.cars.com/vehicledetail/detail/754189084/overview/","1FA6P8AM4G5207788","Used 2016 Ford Mustang V6"
"1541787617-146","https://www.cars.com/vehicledetail/detail/754190754/overview/","3C4PDCAB3JT531671","New 2018 Dodge Journey SE"
"1541788014-331","https://www.cars.com/vehicledetail/detail/754190569/overview/","null","New 2018 Chevrolet Silverado 3500 Crew Cab 4WD"
"1541787960-306","https://www.cars.com/vehicledetail/detail/754190594/overview/","1GCGTCEN5J1105852","New 2018 Chevrolet Colorado LT Crew Cab, Short Box"
"1541789091-831","https://www.cars.com/vehicledetail/detail/754190065/overview/","null","New 2019 Chevrolet Equinox LT"
"1541791802-1792","https://www.cars.com/vehicledetail/detail/754188787/overview/","KM8J3CA20GU058881","Used 2016 Hyundai Tucson Sport"
"1541789620-1067","https://www.cars.com/vehicledetail/detail/754189819/overview/","5NPE34AF0KH751659","New 2019 Hyundai Sonata Sport"
"1541789772-1130","https://www.cars.com/vehicledetail/detail/754189748/overview/","KMHGN4JE5FU065599","Used 2015 Hyundai Genesis 3.8"
"1541789768-1128","https://www.cars.com/vehicledetail/detail/754189750/overview/","2T1BURHE5KC191554","New 2019 Toyota Corolla LE"
"1541790505-1382","https://www.cars.com/vehicledetail/detail/754189406/overview/","1C6RRFFGXKN672357","New 2019 RAM 1500 Big Horn"
"1541787460-78","https://www.cars.com/vehicledetail/detail/754190822/overview/","1HGCV1F34JA263773","New 2018 Honda Accord Sport"
"1541789106-838","https://www.cars.com/vehicledetail/detail/754190058/overview/","2GNAXUEV4K6167023","New 2019 Chevrolet Equinox LT"
"1541787741-205","https://www.cars.com/vehicledetail/detail/754190695/overview/","4T1BK36B07U234554","Used 2007 Toyota Avalon XLS"
"1541788929-756","https://www.cars.com/vehicledetail/detail/754190141/overview/","5TDJZRFH5JS813585","Used 2018 Toyota Highlander XLE"
"1541789053-814","https://www.cars.com/vehicledetail/detail/754190082/overview/","3HGGK5H82FM756999","Used 2015 Honda Fit EX"
"1541791759-1778","https://www.cars.com/vehicledetail/detail/754188808/overview/","3MYDLBYV5KY504283","New 2019 Toyota Yaris Sedan L"
"1541791001-1551","https://www.cars.com/vehicledetail/detail/754189177/overview/","3GCUKREC0GG238505","Used 2016 Chevrolet Silverado 1500 2LT"
"1541792160-1912","https://www.cars.com/vehicledetail/detail/754188613/overview/","1ft8w3bt8bec62414","Used 2011 Ford F-350 Lariat"
"1541791204-1623","https://www.cars.com/vehicledetail/detail/754189079/overview/","58ABZ1B16KU008842","New 2019 Lexus ES 350 Base"
"1541788050-349","https://www.cars.com/vehicledetail/detail/754190551/overview/","null","New 2018 Chevrolet Silverado 2500 4WD Standard Box Crew Cab"
"1541791080-1580","https://www.cars.com/vehicledetail/detail/754189139/overview/","JTEBU5JR1K5622583","New 2019 Toyota 4Runner SR5"
"1541791873-1809","https://www.cars.com/vehicledetail/detail/754188754/overview/","KNMAT2MTXHP557285","Used 2017 Nissan Rogue S"
"1541787763-214","https://www.cars.com/vehicledetail/detail/754190686/overview/","null","New 2018 Honda Accord Hybrid Base"
"1541790833-1492","https://www.cars.com/vehicledetail/detail/754189257/overview/","JTHCE1D27F5006193","Certified 2015 Lexus IS 350 Base"
"1541792162-1913","https://www.cars.com/vehicledetail/detail/754188612/overview/","JN1CV6AP5BM507262","Used 2011 INFINITI G37 Sport Appearance Edition"
"1541791603-1733","https://www.cars.com/vehicledetail/detail/754188885/overview/","2GNALCEK1H1523123","Used 2017 Chevrolet Equinox 1LT"
"1541789230-895","https://www.cars.com/vehicledetail/detail/754190001/overview/","null","Used 2014 Jeep Grand Cherokee Limited"
"1541788571-590","https://www.cars.com/vehicledetail/detail/754190307/overview/","1GNERHKW9KJ178649","New 2019 Chevrolet Traverse LT Leather"
"1541790847-1498","https://www.cars.com/vehicledetail/detail/754189250/overview/","1HGCP2F45CA047829","Used 2012 Honda Accord LX-P"
"1541792154-1909","https://www.cars.com/vehicledetail/detail/754188616/overview/","1GKEV23788J303355","Used 2008 GMC Acadia SLT-1"
"1541789968-1210","https://www.cars.com/vehicledetail/detail/754189656/overview/","WDDSJ4EBXKN739444","New 2019 Mercedes-Benz CLA 250 Base"
"1541791945-1837","https://www.cars.com/vehicledetail/detail/754188719/overview/","1C4PJMDS5GW278897","Certified 2016 Jeep Cherokee Limited"
"1541791773-1783","https://www.cars.com/vehicledetail/detail/754188801/overview/","5TFHY5F1XAX135097","Used 2010 Toyota Tundra Limited"
"1541791031-1561","https://www.cars.com/vehicledetail/detail/754189163/overview/","null","null"
"1541790097-1254","https://www.cars.com/vehicledetail/detail/754189597/overview/","1GNSKCKCXFR114885","Used 2015 Chevrolet Tahoe LTZ"
"1541790664-1431","https://www.cars.com/vehicledetail/detail/754189333/overview/","5TDDZRFH3KS937823","New 2019 Toyota Highlander Limited Platinum"
"1541792043-1877","https://www.cars.com/vehicledetail/detail/754188671/overview/","1GCVKREC8FZ442780","Used 2015 Chevrolet Silverado 1500 2LT"
"1541787477-86","https://www.cars.com/vehicledetail/detail/754190814/overview/","1GAZG1FF8F1243846","Used 2015 Chevrolet Express 3500 LT"
"1541791045-1567","https://www.cars.com/vehicledetail/detail/754189156/overview/","null","null"
"1541788356-488","https://www.cars.com/vehicledetail/detail/754190409/overview/","null","Used 2010 Nissan GT-R 2dr Cpe Premium"
"1541787877-266","https://www.cars.com/vehicledetail/detail/754190634/overview/","5FNYF6H64KB036954","New 2019 Honda Pilot Touring 8-Passenger"
"1541789296-927","https://www.cars.com/vehicledetail/detail/754189969/overview/","5UXKU2C50K0Z64440","New 2019 BMW X6 xDrive35i"
"1541790845-1497","https://www.cars.com/vehicledetail/detail/754189251/overview/","null","Used 2008 Saturn Sky Red Line"
"1541788998-788","https://www.cars.com/vehicledetail/detail/754190109/overview/","null","New 2017 Chevrolet Silverado 1500 SWB, 2WD, Double Cab Pickup"
"1541790807-1481","https://www.cars.com/vehicledetail/detail/754189269/overview/","1GKKVPKD2GJ253459","Used 2016 GMC Acadia SLE-2"
"1541788480-548","https://www.cars.com/vehicledetail/detail/754190349/overview/","2HKRW5H36JH424188","New 2018 Honda CR-V LX"
"1541787638-156","https://www.cars.com/vehicledetail/detail/754190744/overview/","null","New 2018 GMC Acadia Denali FWD"
"1541790962-1536","https://www.cars.com/vehicledetail/detail/754189196/overview/","JTHKD5BH4E2190344","Certified 2014 Lexus CT 200h Hybrid"
"1541787305-4","https://www.cars.com/vehicledetail/detail/754190896/overview/","null","New 2017 Chevrolet Cruze LT 5 Door HB"
"1541788953-766","https://www.cars.com/vehicledetail/detail/754190131/overview/","2HKRM4H4XGH633564","Used 2016 Honda CR-V SE"
"1541788247-438","https://www.cars.com/vehicledetail/detail/754190459/overview/","KMHTH6ABXKU014598","New 2019 Hyundai Veloster Turbo Ultimate"
"1541789858-1164","https://www.cars.com/vehicledetail/detail/754189710/overview/","1N4AL3AP1HC155598","Used 2017 Nissan Altima 2.5 SV"
"1541792029-1871","https://www.cars.com/vehicledetail/detail/754188678/overview/","MAJ6S3JL7KC251636","New 2019 Ford EcoSport SES"
"1541789019-798","https://www.cars.com/vehicledetail/detail/754190099/overview/","null","New 2018 Chevrolet Silverado 2500 4WD Standard Box Crew Cab"
"1541788848-717","https://www.cars.com/vehicledetail/detail/754190180/overview/","3GTU2NEC5JG584839","New 2018 GMC Sierra 1500 SLT"
"1541790276-1299","https://www.cars.com/vehicledetail/detail/754189517/overview/","null","null"
"1541790367-1335","https://www.cars.com/vehicledetail/detail/754189473/overview/","null","null"
"1541790609-1415","https://www.cars.com/vehicledetail/detail/754189358/overview/","1GYEC63857R264249","Used 2007 Cadillac Escalade Base"
"1541788603-605","https://www.cars.com/vehicledetail/detail/754190292/overview/","5J8TC2H65KL020630","New 2019 Acura RDX Base"
"1541790340-1324","https://www.cars.com/vehicledetail/detail/754189486/overview/","1GNSCBKC9HR161674","Used 2017 Chevrolet Tahoe LT"
"1541792025-1869","https://www.cars.com/vehicledetail/detail/754188680/overview/","MAJ6S3GL0KC252022","New 2019 Ford EcoSport SE"
"1541787369-35","https://www.cars.com/vehicledetail/detail/754190865/overview/","55SWF4KB3GU127057","Certified 2016 Mercedes-Benz C 300"
"1541787313-8","https://www.cars.com/vehicledetail/detail/754190892/overview/","null","New 2018 Chevrolet Equinox LT AWD"
"1541790405-1348","https://www.cars.com/vehicledetail/detail/754189454/overview/","null","Used 2008 INFINITI EX35 Journey"
"1541790435-1360","https://www.cars.com/vehicledetail/detail/754189439/overview/","5J6RW2H88JL036251","New 2018 Honda CR-V EX-L"
"1541790538-1393","https://www.cars.com/vehicledetail/detail/754189390/overview/","KMHC75LC7KU120882","New 2019 Hyundai Ioniq Hybrid SEL"
"1541791462-1695","https://www.cars.com/vehicledetail/detail/754188955/overview/","3FA6P0G71FR288862","Used 2015 Ford Fusion S"
"1541789689-1094","https://www.cars.com/vehicledetail/detail/754189788/overview/","WBA7E4C53KGV69978","New 2019 BMW 740 i xDrive"
"1541790695-1443","https://www.cars.com/vehicledetail/detail/754189319/overview/","WBAJB1C5XKB375863","New 2019 BMW 530e xDrive iPerformance"
"1541788548-580","https://www.cars.com/vehicledetail/detail/754190317/overview/","null","New 2019 Chevrolet Tahoe LS"
"1541787450-73","https://www.cars.com/vehicledetail/detail/754190827/overview/","1C6SRFFT1KN719225","New 2019 RAM 1500 Big Horn"
"1541789409-977","https://www.cars.com/vehicledetail/detail/754189919/overview/","3GCUKSEC0JG605868","New 2018 Chevrolet Silverado 1500 LTZ"
"1541792093-1885","https://www.cars.com/vehicledetail/detail/754188646/overview/","5XYPKDA58JG395776","Certified 2018 Kia Sorento SX Limited V6"
"1541789747-1119","https://www.cars.com/vehicledetail/detail/754189760/overview/","1G1FB1RS5J0136715","Used 2018 Chevrolet Camaro 1LT"
"1541790731-1455","https://www.cars.com/vehicledetail/detail/754189303/overview/","WAUCGAFH7FN010464","Used 2015 Audi S5 Premium Plus"
"1541787844-250","https://www.cars.com/vehicledetail/detail/754190650/overview/","null","New 2018 Chevrolet Colorado Z71/ZR2 Extended Cab"
"1541790830-1491","https://www.cars.com/vehicledetail/detail/754189258/overview/","5FNYF5H73GB038401","Used 2016 Honda Pilot EX-L"
"1541790783-1474","https://www.cars.com/vehicledetail/detail/754189279/overview/","1FTFW1EF4BFA61346","Used 2011 Ford F-150 Lariat"
"1541788538-576","https://www.cars.com/vehicledetail/detail/754190321/overview/","1HGCR2F19HA241156","Used 2017 Honda Accord Sport SE"
"1541791123-1595","https://www.cars.com/vehicledetail/detail/754189118/overview/","3FA6P0HDXKR131796","New 2019 Ford Fusion SE"
"1541790707-1447","https://www.cars.com/vehicledetail/detail/754189313/overview/","JF2SJADCXFH419422","Used 2015 Subaru Forester 2.5i Premium"
"1541787650-162","https://www.cars.com/vehicledetail/detail/754190738/overview/","3C4PDCAB9JT531674","New 2018 Dodge Journey SE"
"1541789654-1080","https://www.cars.com/vehicledetail/detail/754189803/overview/","5UXCR6C51KLK83375","New 2019 BMW X5 xDrive40i"
"1541789911-1185","https://www.cars.com/vehicledetail/detail/754189684/overview/","5YFBURHE7HP575473","Certified 2017 Toyota Corolla LE"
"1541787838-247","https://www.cars.com/vehicledetail/detail/754190653/overview/","2HGFC2F8XKH506736","New 2019 Honda Civic Sport"
"1541789167-866","https://www.cars.com/vehicledetail/detail/754190030/overview/","null","New 2019 Subaru Forester 2.5i Touring"
