web-scraper-order,web-scraper-start-url,vinregex,makemodel
"1543259948-1031","https://www.cars.com/vehicledetail/detail/754167288/overview/","3N1CN7AP3FL868270","Used 2015 Nissan Versa 1.6 S"
"1543258837-872","https://www.cars.com/vehicledetail/detail/754167838/overview/","WBAPH5G57BNM75332","Used 2011 BMW 328 i"
"1543260706-1139","https://www.cars.com/vehicledetail/detail/754166924/overview/","1C4NJPFB3DD225614","Used 2013 Jeep Patriot Latitude"
"1543256248-246","https://www.cars.com/vehicledetail/detail/754169103/overview/","1C4BJWEGXGL202738","Used 2016 Jeep Wrangler Unlimited Sahara"
"1543254622-34","https://www.cars.com/vehicledetail/detail/754169897/overview/","3MZBM1V72GM240079","Used 2016 Mazda Mazda3 i Touring"
"1543264336-1727","https://www.cars.com/vehicledetail/detail/754165156/overview/","3GKALPEV4KL191795","New 2019 GMC Terrain SLT"
"1543258067-704","https://www.cars.com/vehicledetail/detail/754168217/overview/","JHMGE8H6XAC030550","Used 2010 Honda Fit Sport"
"1543260448-1101","https://www.cars.com/vehicledetail/detail/754167044/overview/","1C4PJLDS2EW144386","Used 2014 Jeep Cherokee Limited"
"1543260628-1129","https://www.cars.com/vehicledetail/detail/754166963/overview/","1VWAA7A30JC003304","Used 2018 Volkswagen Passat 2.0T R-Line"
"1543263914-1589","https://www.cars.com/vehicledetail/detail/754165360/overview/","1C6RR6FT7HS561627","Used 2017 RAM 1500 Express"
"1543259077-913","https://www.cars.com/vehicledetail/detail/754167719/overview/","JN8AY2NDXH9006176","Used 2017 Nissan Armada SV"
"1543259153-934","https://www.cars.com/vehicledetail/detail/754167682/overview/","JN1AZ4FH6KM620302","New 2019 Nissan 370Z Base"
"1543262625-1399","https://www.cars.com/vehicledetail/detail/754165993/overview/","KNMAT2MT6FP572752","Used 2015 Nissan Rogue SV"
"1543257409-580","https://www.cars.com/vehicledetail/detail/754168537/overview/","4T1BZ1FB3KU019792","New 2019 Toyota Avalon Touring"
"1543264436-1760","https://www.cars.com/vehicledetail/detail/754165107/overview/","1HGCV1F30JA205773","Used 2018 Honda Accord Sport"
"1543265019-1929","https://www.cars.com/vehicledetail/detail/754164839/overview/","null","null"
"1543258242-735","https://www.cars.com/vehicledetail/detail/754168131/overview/","JM3KFBCM4J0464032","New 2018 Mazda CX-5 Touring"
"1543261818-1298","https://www.cars.com/vehicledetail/detail/754166389/overview/","1G1ZB5E17BF365140","Used 2011 Chevrolet Malibu LS"
"1543263745-1547","https://www.cars.com/vehicledetail/detail/754165442/overview/","1G1YD2D78G5110732","Used 2016 Chevrolet Corvette Stingray"
"1543255496-148","https://www.cars.com/vehicledetail/detail/754169470/overview/","1FTEW1CP8FKE76187","Used 2015 Ford F-150 XLT"
"1543260911-1169","https://www.cars.com/vehicledetail/detail/754166824/overview/","1HGCV1F55KA001411","New 2019 Honda Accord EX-L 1.5T"
"1543265084-1954","https://www.cars.com/vehicledetail/detail/754164807/overview/","1FMCU9J95KUA77019","New 2019 Ford Escape Titanium"
"1543257328-564","https://www.cars.com/vehicledetail/detail/754168577/overview/","null","null"
"1543255276-115","https://www.cars.com/vehicledetail/detail/754169577/overview/","WAUANAF4XHN031094","Used 2017 Audi A4 2.0T Premium quattro"
"1543264904-1891","https://www.cars.com/vehicledetail/detail/754164895/overview/","1GCRYDED9KZ170116","New 2019 Chevrolet Silverado 1500 LT"
"1543256504-329","https://www.cars.com/vehicledetail/detail/754168977/overview/","1V2MR2CA7JC595435","New 2018 Volkswagen Atlas 3.6L SEL"
"1543257516-603","https://www.cars.com/vehicledetail/detail/754168484/overview/","3GTU2MECXHG286940","Used 2017 GMC Sierra 1500 SLE"
"1543260694-1138","https://www.cars.com/vehicledetail/detail/754166930/overview/","2HKRM4H71FH636961","Used 2015 Honda CR-V EX-L"
"1543257144-516","https://www.cars.com/vehicledetail/detail/754168668/overview/","1FTEW1E43KFA18949","New 2019 Ford F-150 Platinum"
"1543258379-770","https://www.cars.com/vehicledetail/detail/754168064/overview/","null","null"
"1543258631-818","https://www.cars.com/vehicledetail/detail/754167939/overview/","58ABK1GG6GU004489","Used 2016 Lexus ES 350 Base"
"1543261173-1208","https://www.cars.com/vehicledetail/detail/754166703/overview/","JN1AZ4EH2AM503753","Used 2010 Nissan 370Z Touring"
"1543264174-1676","https://www.cars.com/vehicledetail/detail/754165234/overview/","4T1B61HK2KU178776","New 2019 Toyota Camry XSE"
"1543262296-1367","https://www.cars.com/vehicledetail/detail/754166156/overview/","1C4NJPFB3HD183757","Used 2017 Jeep Patriot Latitude"
"1543257073-494","https://www.cars.com/vehicledetail/detail/754168699/overview/","2FMTK4J98FBC23112","Used 2015 Ford Edge SEL"
"1543254924-71","https://www.cars.com/vehicledetail/detail/754169749/overview/","2FMPK3K9XHBB29178","Used 2017 Ford Edge Titanium"
"1543256803-420","https://www.cars.com/vehicledetail/detail/754168830/overview/","SALCP2BG3GH604273","Used 2016 Land Rover Discovery Sport SE"
"1543257551-614","https://www.cars.com/vehicledetail/detail/754168467/overview/","3N1AB7AP2JL656209","Used 2018 Nissan Sentra SV"
"1543265332-2049","https://www.cars.com/vehicledetail/detail/754164686/overview/","JTMDJREV5JD247449","New 2018 Toyota RAV4 Hybrid Limited"
"1543256298-258","https://www.cars.com/vehicledetail/detail/754169078/overview/","5N1AT2MT1KC721419","New 2019 Nissan Rogue SV"
"1543262290-1366","https://www.cars.com/vehicledetail/detail/754166159/overview/","KNDMG4C74B6378111","Used 2011 Kia Sedona LX"
"1543257423-583","https://www.cars.com/vehicledetail/detail/754168530/overview/","SALWV2SV2KA419120","New 2019 Land Rover Range Rover Sport HSE Dynamic"
"1543261343-1226","https://www.cars.com/vehicledetail/detail/754166619/overview/","2GKALMEK0G6137488","Used 2016 GMC Terrain SLE-1"
"1543261507-1257","https://www.cars.com/vehicledetail/detail/754166538/overview/","2C3CDZAG2GH317211","Used 2016 Dodge Challenger SXT"
"1543263432-1488","https://www.cars.com/vehicledetail/detail/754165596/overview/","1GKS2JKJ9FR507020","Used 2015 GMC Yukon XL Denali"
"1543255375-129","https://www.cars.com/vehicledetail/detail/754169529/overview/","5FNYF4H94BB095601","Used 2011 Honda Pilot Touring"
"1543260010-1037","https://www.cars.com/vehicledetail/detail/754167257/overview/","1G6AG5RX6E0181208","Used 2014 Cadillac ATS 2.0L Turbo"
"1543257671-650","https://www.cars.com/vehicledetail/detail/754168411/overview/","WD4PG2EE8J3444260","Used 2018 Mercedes-Benz Metris Base"
"1543264864-1876","https://www.cars.com/vehicledetail/detail/754164914/overview/","1GNKVHKD1GJ112617","Used 2016 Chevrolet Traverse 2LT"
"1543256346-274","https://www.cars.com/vehicledetail/detail/754169055/overview/","3KPF34AD5KE024590","New 2019 Kia Forte S"
"1543255757-187","https://www.cars.com/vehicledetail/detail/754169341/overview/","5FNYF5H51KB014251","New 2019 Honda Pilot EX-L"
"1543264723-1842","https://www.cars.com/vehicledetail/detail/754164974/overview/","null","null"
"1543261505-1256","https://www.cars.com/vehicledetail/detail/754166539/overview/","WBA3D3C53EF099473","Used 2014 BMW 328d Base"
"1543259240-953","https://www.cars.com/vehicledetail/detail/754167639/overview/","YV1672MS3B2540070","Used 2011 Volvo S40 T5"
"1543256698-387","https://www.cars.com/vehicledetail/detail/754168881/overview/","1FTFX1E57JKF86976","New 2018 Ford F-150 XL"
"1543256765-405","https://www.cars.com/vehicledetail/detail/754168849/overview/","1GT120CG1EF116903","Used 2014 GMC Sierra 2500 SLE"
"1543254918-69","https://www.cars.com/vehicledetail/detail/754169752/overview/","KNMAT2MV0GP601259","Used 2016 Nissan Rogue S"
"1543257053-490","https://www.cars.com/vehicledetail/detail/754168709/overview/","1GYKNDRS1KZ162346","New 2019 Cadillac XT5 Luxury"
"1543263926-1592","https://www.cars.com/vehicledetail/detail/754165354/overview/","5FNRL5H29GB047833","Used 2016 Honda Odyssey LX"
"1543257520-604","https://www.cars.com/vehicledetail/detail/754168482/overview/","null","null"
"1543263816-1567","https://www.cars.com/vehicledetail/detail/754165407/overview/","WDDZF4KB6KA548003","New 2019 Mercedes-Benz E 300 4MATIC"
"1543255778-195","https://www.cars.com/vehicledetail/detail/754169331/overview/","1N4AL2AP1CC250908","Used 2012 Nissan Altima 2.5 S"
"1543264209-1688","https://www.cars.com/vehicledetail/detail/754165217/overview/","4JGBF71E98A342848","Used 2008 Mercedes-Benz Base"
"1543261454-1246","https://www.cars.com/vehicledetail/detail/754166564/overview/","2C3CDXBG6EH199163","Used 2014 Dodge Charger SE"
"1543264487-1774","https://www.cars.com/vehicledetail/detail/754165082/overview/","WDD2J5JB8KA012063","New 2019 Mercedes-Benz CLS 450 Base"
"1543258457-784","https://www.cars.com/vehicledetail/detail/754168025/overview/","5NPE24AF2HH545559","Used 2017 Hyundai Sonata Base"
"1543261992-1326","https://www.cars.com/vehicledetail/detail/754166306/overview/","3GCPKTE77DG357967","Used 2013 Chevrolet Silverado 1500 LTZ"
"1543263920-1590","https://www.cars.com/vehicledetail/detail/754165357/overview/","2T1BURHE6GC508605","Used 2016 Toyota Corolla S Plus"
"1543260579-1120","https://www.cars.com/vehicledetail/detail/754166987/overview/","1HGCR3F85DA023311","Used 2013 Honda Accord EX-L"
"1543264886-1885","https://www.cars.com/vehicledetail/detail/754164904/overview/","null","null"
"1543262788-1414","https://www.cars.com/vehicledetail/detail/754165913/overview/","55SWF4KB3FU075007","Used 2015 Mercedes-Benz C 300"
"1543254796-54","https://www.cars.com/vehicledetail/detail/754169812/overview/","1GNSKJE75CR128210","Used 2012 Chevrolet Suburban 1500 LT"
"1543264839-1868","https://www.cars.com/vehicledetail/detail/754164926/overview/","WDDZF4JB7KA500978","New 2019 Mercedes-Benz E 300"
"1543260285-1079","https://www.cars.com/vehicledetail/detail/754167124/overview/","1G1ZB5ST8JF130038","Used 2018 Chevrolet Malibu 1LS"
"1543258469-789","https://www.cars.com/vehicledetail/detail/754168019/overview/","null","null"
"1543257375-571","https://www.cars.com/vehicledetail/detail/754168554/overview/","JTEBU5JRXK5626017","New 2019 Toyota 4Runner Limited Nightshade"
"1543256382-287","https://www.cars.com/vehicledetail/detail/754169037/overview/","5YFBURHE0EP126521","Used 2014 Toyota Corolla S"
"1543261901-1310","https://www.cars.com/vehicledetail/detail/754166351/overview/","3GTP1NEC2JG211810","Used 2018 GMC Sierra 1500 SLT"
"1543255268-113","https://www.cars.com/vehicledetail/detail/754169581/overview/","1C4PJLLB5KD332179","New 2019 Jeep Cherokee Latitude Plus"
"1543259460-980","https://www.cars.com/vehicledetail/detail/754167530/overview/","KM8J33A27HU366292","Used 2017 Hyundai Tucson Sport"
"1543260561-1119","https://www.cars.com/vehicledetail/detail/754166996/overview/","3VWD17AJ8GM227228","Used 2016 Volkswagen Jetta 1.8T Sport"
"1543262179-1351","https://www.cars.com/vehicledetail/detail/754166214/overview/","1N4AL21E69N443423","Used 2009 Nissan Altima 2.5 S"
"1543261187-1210","https://www.cars.com/vehicledetail/detail/754166696/overview/","3C3CFFAR0FT558538","Used 2015 FIAT 500 Pop"
"1543259379-974","https://www.cars.com/vehicledetail/detail/754167570/overview/","5N1AR2MMXFC631893","Used 2015 Nissan Pathfinder Platinum"
"1543262657-1402","https://www.cars.com/vehicledetail/detail/754165977/overview/","5N1AT2MV1FC909915","Used 2015 Nissan Rogue SV"
"1543257632-640","https://www.cars.com/vehicledetail/detail/754168427/overview/","3GCPCREC3JG605897","New 2018 Chevrolet Silverado 1500 1LT"
"1543264087-1645","https://www.cars.com/vehicledetail/detail/754165277/overview/","5NPE24AFXKH750344","New 2019 Hyundai Sonata SE"
"1543257537-610","https://www.cars.com/vehicledetail/detail/754168474/overview/","1G2ZG58N774234417","Used 2007 Pontiac G6 Base"
"1543265003-1922","https://www.cars.com/vehicledetail/detail/754164847/overview/","5LMCJ2C96KUL16636","New 2019 Lincoln MKC Select"
"1543263743-1546","https://www.cars.com/vehicledetail/detail/754165443/overview/","2G1WB5E31F1145896","Used 2015 Chevrolet Impala Limited LT"
"1543259565-991","https://www.cars.com/vehicledetail/detail/754167478/overview/","WBALL5C55G5A20072","Used 2016 BMW Z4 sDrive28i"
"1543265099-1961","https://www.cars.com/vehicledetail/detail/754164800/overview/","1FMCU9J90KUA77025","New 2019 Ford Escape Titanium"
"1543257892-687","https://www.cars.com/vehicledetail/detail/754168304/overview/","3N1CN7AP6HK403751","Used 2017 Nissan Versa 1.6 SV"
"1543254972-78","https://www.cars.com/vehicledetail/detail/754169725/overview/","1C4RJFCG0EC169179","Used 2014 Jeep Grand Cherokee Overland"
"1543259254-955","https://www.cars.com/vehicledetail/detail/754167632/overview/","5XYPGDA33GG105212","Used 2016 Kia Sorento LX"
"1543256396-293","https://www.cars.com/vehicledetail/detail/754169030/overview/","3C4PDDBG1HT617958","Used 2017 Dodge Journey SXT"
"1543264705-1834","https://www.cars.com/vehicledetail/detail/754164983/overview/","5FNRL5H64GB035835","Certified 2016 Honda Odyssey EX-L"
"1543265026-1932","https://www.cars.com/vehicledetail/detail/754164836/overview/","null","null"
"1543260676-1137","https://www.cars.com/vehicledetail/detail/754166939/overview/","JN1FV7AR0KM800104","New 2019 INFINITI Q50 RED SPORT 400"
"1543255891-212","https://www.cars.com/vehicledetail/detail/754169276/overview/","WMWSX3C5XET772666","Used 2014 MINI Coupe Cooper S"
"1543256795-416","https://www.cars.com/vehicledetail/detail/754168834/overview/","2C3CDYBT1EH256226","Used 2014 Dodge Challenger R/T"
"1543258814-865","https://www.cars.com/vehicledetail/detail/754167849/overview/","JN1BV7AR1FM402808","Used 2015 INFINITI Q50 Base"
"1543261531-1263","https://www.cars.com/vehicledetail/detail/754166527/overview/","1C6RR6MT4FS575842","Used 2015 RAM 1500 Sport"
"1543254810-57","https://www.cars.com/vehicledetail/detail/754169805/overview/","3VWDZ7AJ6BM354836","Used 2011 Volkswagen Jetta SE"
"1543257049-489","https://www.cars.com/vehicledetail/detail/754168711/overview/","1D7HW42N05S139547","Used 2005 Dodge Dakota SLT"
"1543262968-1433","https://www.cars.com/vehicledetail/detail/754165824/overview/","5XYZU3LB8GG372491","Used 2016 Hyundai Santa Fe Sport 2.4L"
"1543264035-1627","https://www.cars.com/vehicledetail/detail/754165301/overview/","2T1BURHE0KC190313","New 2019 Toyota Corolla L"
"1543265021-1930","https://www.cars.com/vehicledetail/detail/754164838/overview/","null","null"
"1543264501-1778","https://www.cars.com/vehicledetail/detail/754165075/overview/","null","null"
"1543264185-1681","https://www.cars.com/vehicledetail/detail/754165229/overview/","2T1BURHE5KC189562","New 2019 Toyota Corolla LE"
"1543263859-1578","https://www.cars.com/vehicledetail/detail/754165386/overview/","1GKS1CKJ3KR140818","New 2019 GMC Yukon Denali"
"1543265048-1940","https://www.cars.com/vehicledetail/detail/754164825/overview/","3VWFD7AT5JM714640","Used 2018 Volkswagen Beetle 2.0T S"
"1543258867-877","https://www.cars.com/vehicledetail/detail/754167823/overview/","null","null"
"1543255923-215","https://www.cars.com/vehicledetail/detail/754169260/overview/","3VWFP7AT1EM610207","Used 2014 Volkswagen Beetle 2.5L"
"1543258475-791","https://www.cars.com/vehicledetail/detail/754168016/overview/","ZFBCFXAB9HP596090","Used 2017 FIAT 500X Pop"
"1543257367-568","https://www.cars.com/vehicledetail/detail/754168558/overview/","4T1BZ1FB9KU019781","New 2019 Toyota Avalon XLE"
"1543258337-762","https://www.cars.com/vehicledetail/detail/754168084/overview/","5FNRL5H61FB119674","Used 2015 Honda Odyssey EX-L"
"1543262371-1379","https://www.cars.com/vehicledetail/detail/754166119/overview/","null","null"
"1543265186-1994","https://www.cars.com/vehicledetail/detail/754164757/overview/","4T1B11HKXKU701105","New 2019 Toyota Camry SE"
"1543257158-520","https://www.cars.com/vehicledetail/detail/754168661/overview/","2T1BURHE4KC195966","New 2019 Toyota Corolla"
"1543256370-282","https://www.cars.com/vehicledetail/detail/754169043/overview/","1GCVKNEC6HZ407764","New 2017 Chevrolet Silverado 1500 LS"
"1543263464-1494","https://www.cars.com/vehicledetail/detail/754165580/overview/","JM1DKBD76G0105232","Used 2016 Mazda CX-3 Grand Touring"
"1543265224-2009","https://www.cars.com/vehicledetail/detail/754164739/overview/","1FMCU9GD2KUA76986","New 2019 Ford Escape SE"
"1543264943-1905","https://www.cars.com/vehicledetail/detail/754164876/overview/","1C4PJMAB2EW149842","Used 2014 Jeep Cherokee Sport"
"1543257758-669","https://www.cars.com/vehicledetail/detail/754168368/overview/","1C6RD7FP3CS317845","Used 2012 RAM 1500 ST"
"1543254930-73","https://www.cars.com/vehicledetail/detail/754169746/overview/","1GKKVTKD1FJ276416","Used 2015 GMC Acadia Denali"
"1543257650-643","https://www.cars.com/vehicledetail/detail/754168421/overview/","1FTEW1EP6GFC78747","Used 2016 Ford F-150 XLT"
"1543257817-678","https://www.cars.com/vehicledetail/detail/754168341/overview/","1C4RJEAG2KC572251","New 2019 Jeep Grand Cherokee Altitude"
"1543255451-137","https://www.cars.com/vehicledetail/detail/754169492/overview/","4T1B11HK3KU702158","New 2019 Toyota Camry LE"
"1543261171-1207","https://www.cars.com/vehicledetail/detail/754166704/overview/","2C3CDXCT7EH282600","Used 2014 Dodge Charger R/T"
"1543259789-1013","https://www.cars.com/vehicledetail/detail/754167367/overview/","5N1AT2MTXHC796838","Used 2017 Nissan Rogue S"
"1543263195-1458","https://www.cars.com/vehicledetail/detail/754165712/overview/","WA1L2AFP0GA037825","Used 2016 Audi Q5 2.0T Premium quattro"
"1543254486-23","https://www.cars.com/vehicledetail/detail/754169964/overview/","JN8AT2MT5KW504303","New 2019 Nissan Rogue S"
"1543255253-109","https://www.cars.com/vehicledetail/detail/754169588/overview/","JN8AZ2NE4C9021237","Used 2012 INFINITI QX56 Base"
"1543259037-909","https://www.cars.com/vehicledetail/detail/754167739/overview/","1FM5K8F87FGB51053","Used 2015 Ford Explorer Limited"
"1543264215-1690","https://www.cars.com/vehicledetail/detail/754165214/overview/","JNKCV61F29M363666","Used 2009 INFINITI G37x Base"
